timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620811368782,347951,query2-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,100784,0,1,1,null,347573,0,292868
1620811716746,15747,query2-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,100784,0,1,1,null,15513,0,0
1620811732495,10699,query2-1,200,OK,1 User: Azure Databricks (SQL Analytics) 1-1,text,true,,100784,0,1,1,null,10451,0,0
1620811743220,17722,query2,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,true,,100784,0,10,10,null,17433,0,1948
1620811749192,25811,query33,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-7,text,true,,1550,0,10,10,null,25707,0,1068
1620811746190,50443,query15,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-4,text,true,,1466,0,10,10,null,50329,0,1546
1620811775014,37767,query53,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-7,text,true,,2647,0,10,10,null,37666,0,0
1620811812788,16733,query56,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-7,text,true,,2722,0,10,10,null,16619,0,0
1620811829530,19167,query60,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-7,text,true,,2722,0,10,10,null,19073,0,0
1620811760949,112911,query52,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,true,,4149,0,10,10,null,112817,0,0
1620811748187,128777,query31,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-6,text,true,,33397,0,10,10,null,128620,0,1196
1620811796636,82714,query55,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-4,text,true,,3656,0,10,10,null,82623,0,0
1620811750184,142432,query42,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-8,text,true,,358,0,10,10,null,142340,0,1030
1620811892622,19186,query98,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-8,text,true,,6811755,0,10,10,null,12558,0,0
1620811747191,204103,query26,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-5,text,true,,6437,0,9,9,null,203998,0,1600
1620811879358,79907,query96,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-4,text,true,,16,0,8,8,null,79804,0,0
1620811744213,224641,query7,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-2,text,true,,6423,0,7,7,null,224542,0,1588
1620811751188,229888,query48,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-9,text,true,,26,0,6,6,null,229793,0,933
1620811745193,245970,query13,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-3,text,true,,150,0,5,5,null,245852,0,1073
1620811848705,144361,query61,200,OK,10 Concurrent User: Azure Databricks (SQL Analytics) 2-7,text,true,,75,0,4,4,null,144268,0,0
