timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620813347700,1173,query2-1,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",1 User: Azure Databricks (SQL Analytics) 1-1,text,false,,253,0,1,1,null,0,0,1172
1620813348884,145,query2-1,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",1 User: Azure Databricks (SQL Analytics) 1-1,text,false,,253,0,1,1,null,0,0,145
1620813349032,360,query2-1,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",1 User: Azure Databricks (SQL Analytics) 1-1,text,false,,253,0,1,1,null,0,0,360
1620813349399,264,query2,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,1,1,null,0,0,264
1620813349665,213,query7,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,1,1,null,0,0,213
1620813349880,139,query13,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,1,1,null,0,0,139
1620813350021,112,query15,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,1,1,null,0,0,112
1620813350135,162,query26,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,1,1,null,0,0,162
1620813350299,108,query31,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,108
1620813350408,126,query42,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,126
1620813350397,140,query33,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-2,text,false,,253,0,2,2,null,0,0,140
1620813350538,113,query48,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,113
1620813350652,111,query52,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,111
1620813350764,113,query53,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,113
1620813350539,382,query50,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-2,text,false,,253,0,2,2,null,0,0,382
1620813350879,129,query55,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,129
1620813350923,157,query56,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-2,text,false,,253,0,2,2,null,0,0,157
1620813351010,113,query60,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,113
1620813351081,108,query61,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-2,text,false,,253,0,2,2,null,0,0,108
1620813351126,122,query71,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,122
1620813351192,113,query88,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-2,text,false,,253,0,2,2,null,0,0,113
1620813351249,121,query96,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-1,text,false,,253,0,2,2,null,0,0,121
1620813351307,107,query98,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",10 Concurrent User: Azure Databricks (SQL Analytics) 2-2,text,false,,253,0,1,1,null,0,0,107
1620813358418,177,query2,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,1,1,null,0,0,177
1620813358596,148,query7,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,1,1,null,0,0,148
1620813358747,137,query13,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,1,1,null,0,0,137
1620813358887,154,query15,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,1,1,null,0,0,154
1620813359044,113,query26,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,1,1,null,0,0,113
1620813359159,108,query31,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,1,1,null,0,0,108
1620813359268,139,query33,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,139
1620813359409,109,query48,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,109
1620813359406,114,query42,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,114
1620813359521,111,query52,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,111
1620813359520,116,query50,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,116
1620813359637,117,query55,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,117
1620813359633,148,query53,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,147
1620813359782,109,query60,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,109
1620813359756,135,query56,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,135
1620813359893,109,query61,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,109
1620813359893,110,query71,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,110
1620813360006,113,query96,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,113
1620813360004,118,query88,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,118
1620813360121,115,query98,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,1,1,null,0,0,115
1620813377403,133,query2,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,1,1,null,0,0,133
